,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
4885,ALB,GDP,TOT,USD_CAP,A,2019,14407.3794,
4886,ALB,GDP,TOT,USD_CAP,A,2020,14033.967209999999,P
4909,SRB,GDP,TOT,USD_CAP,A,2000,6019.92131,
4910,SRB,GDP,TOT,USD_CAP,A,2001,6483.017097999999,
4911,SRB,GDP,TOT,USD_CAP,A,2002,7221.203571999999,
4912,SRB,GDP,TOT,USD_CAP,A,2003,7646.155051999999,
4913,SRB,GDP,TOT,USD_CAP,A,2004,8487.615536,
4914,SRB,GDP,TOT,USD_CAP,A,2005,9181.722952,
4915,SRB,GDP,TOT,USD_CAP,A,2006,10207.65785,
4916,SRB,GDP,TOT,USD_CAP,A,2007,11237.522570000001,
4917,SRB,GDP,TOT,USD_CAP,A,2008,12632.0384,
4918,SRB,GDP,TOT,USD_CAP,A,2009,12534.607109999999,
4919,SRB,GDP,TOT,USD_CAP,A,2010,12798.15989,
4920,SRB,GDP,TOT,USD_CAP,A,2011,13742.3368,
4921,SRB,GDP,TOT,USD_CAP,A,2012,13929.171680000001,
4922,SRB,GDP,TOT,USD_CAP,A,2013,14624.12586,
4923,SRB,GDP,TOT,USD_CAP,A,2014,14657.01729,
4924,SRB,GDP,TOT,USD_CAP,A,2015,14928.438390000001,
4925,SRB,GDP,TOT,USD_CAP,A,2016,15858.08799,
4926,SRB,GDP,TOT,USD_CAP,A,2017,16610.99248,
4927,SRB,GDP,TOT,USD_CAP,A,2018,17717.89125,
4928,SRB,GDP,TOT,USD_CAP,A,2019,19404.88256,
4929,SRB,GDP,TOT,USD_CAP,A,2020,19547.72567,
4930,SRB,GDP,TOT,USD_CAP,A,2021,21588.39529,P
4943,GEO,GDP,TOT,USD_CAP,A,2010,7564.881587000001,
4944,GEO,GDP,TOT,USD_CAP,A,2011,8360.306333,
4945,GEO,GDP,TOT,USD_CAP,A,2012,9826.064193,
4946,GEO,GDP,TOT,USD_CAP,A,2013,10611.75655,
4947,GEO,GDP,TOT,USD_CAP,A,2014,11575.58415,
4948,GEO,GDP,TOT,USD_CAP,A,2015,12089.17496,
4949,GEO,GDP,TOT,USD_CAP,A,2016,12858.48989,
4950,GEO,GDP,TOT,USD_CAP,A,2017,13589.73038,
4951,GEO,GDP,TOT,USD_CAP,A,2018,14593.90772,
4952,GEO,GDP,TOT,USD_CAP,A,2019,15621.87364,
4953,GEO,GDP,TOT,USD_CAP,A,2020,14731.20257,
4954,GEO,GDP,TOT,USD_CAP,A,2021,17013.56633,
4983,CMR,GDP,TOT,USD_CAP,A,1993,1639.810924,
4984,CMR,GDP,TOT,USD_CAP,A,1994,1602.389731,
4985,CMR,GDP,TOT,USD_CAP,A,1995,1663.270325,
4986,CMR,GDP,TOT,USD_CAP,A,1996,1718.2433039999999,
4987,CMR,GDP,TOT,USD_CAP,A,1997,1779.4956739999998,
4988,CMR,GDP,TOT,USD_CAP,A,1998,1835.924492,
4989,CMR,GDP,TOT,USD_CAP,A,1999,1959.1163239999998,
4990,CMR,GDP,TOT,USD_CAP,A,2000,2026.513186,
4991,CMR,GDP,TOT,USD_CAP,A,2001,2105.454607,
4992,CMR,GDP,TOT,USD_CAP,A,2002,2175.411441,
4993,CMR,GDP,TOT,USD_CAP,A,2003,2277.633288,
4994,CMR,GDP,TOT,USD_CAP,A,2004,2437.192681,
4995,CMR,GDP,TOT,USD_CAP,A,2005,2500.943238,
4996,CMR,GDP,TOT,USD_CAP,A,2006,2604.220309,
4997,CMR,GDP,TOT,USD_CAP,A,2007,2714.963213,
4998,CMR,GDP,TOT,USD_CAP,A,2008,2768.524771,
4999,CMR,GDP,TOT,USD_CAP,A,2009,2780.579428,
5000,CMR,GDP,TOT,USD_CAP,A,2010,2817.1388920000004,
5001,CMR,GDP,TOT,USD_CAP,A,2011,2892.502629,
5002,CMR,GDP,TOT,USD_CAP,A,2012,2958.729392,
5003,CMR,GDP,TOT,USD_CAP,A,2013,3129.90117,
5004,CMR,GDP,TOT,USD_CAP,A,2014,3312.518595,
5005,CMR,GDP,TOT,USD_CAP,A,2015,3395.6837619999997,
5006,CMR,GDP,TOT,USD_CAP,A,2016,3527.0988880000004,
5007,CMR,GDP,TOT,USD_CAP,A,2017,3665.1282950000004,
5008,CMR,GDP,TOT,USD_CAP,A,2018,3800.5662880000004,
5009,CMR,GDP,TOT,USD_CAP,A,2019,3900.880855,
5010,CMR,GDP,TOT,USD_CAP,A,2020,3861.2098899999996,
5033,SEN,GDP,TOT,USD_CAP,A,1999,2047.950214,
5034,SEN,GDP,TOT,USD_CAP,A,2000,2113.4080510000003,
5035,SEN,GDP,TOT,USD_CAP,A,2001,2189.1449039999998,
5036,SEN,GDP,TOT,USD_CAP,A,2002,2161.0863649999997,
5037,SEN,GDP,TOT,USD_CAP,A,2003,2262.1983800000003,
5038,SEN,GDP,TOT,USD_CAP,A,2004,2364.2894579999997,
5039,SEN,GDP,TOT,USD_CAP,A,2005,2471.499943,
5040,SEN,GDP,TOT,USD_CAP,A,2006,2528.8193309999997,
5041,SEN,GDP,TOT,USD_CAP,A,2007,2588.264709,
5042,SEN,GDP,TOT,USD_CAP,A,2008,2656.31441,
5043,SEN,GDP,TOT,USD_CAP,A,2009,2669.497855,
5044,SEN,GDP,TOT,USD_CAP,A,2010,2714.467736,
5045,SEN,GDP,TOT,USD_CAP,A,2011,2728.699987,
5046,SEN,GDP,TOT,USD_CAP,A,2012,2798.104708,
5047,SEN,GDP,TOT,USD_CAP,A,2013,2797.721619,
5048,SEN,GDP,TOT,USD_CAP,A,2014,2881.298928,
5049,SEN,GDP,TOT,USD_CAP,A,2015,3017.267768,
5050,SEN,GDP,TOT,USD_CAP,A,2016,3116.185752,
5051,SEN,GDP,TOT,USD_CAP,A,2017,3238.212275,
5052,SEN,GDP,TOT,USD_CAP,A,2018,3416.171427,
5053,SEN,GDP,TOT,USD_CAP,A,2019,3530.096494,
5054,SEN,GDP,TOT,USD_CAP,A,2020,3513.149951,
